SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_YEAR
104149,0,Cash loans,M,Y,N,1,68850.0,350000.0,20200.0,345000.0,Working,Higher education,Married,House / apartment,-19730,-5857,-586,-5788,Sales staff,2,,0.29334793661266145,0.6304764329300409,0,0,-51,2
104150,0,Cash loans,M,Y,Y,0,57000.0,180000.0,13900.0,170000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-12954,365243,-12102,-5783,,2,0.2505593973381972,0.6352043462034094,,0,0,-362,3
104151,0,Cash loans,F,N,Y,0,83300.0,365000.0,20300.0,320000.0,Pensioner,Lower secondary,Married,House / apartment,-23404,365243,-336,-3214,,2,0.7245041948380369,0.3539501821862465,0.7335241046903785,0,0,-27,1
104152,0,Cash loans,F,Y,Y,0,147150.0,835000.0,72500.0,790000.0,Working,Higher education,Separated,House / apartment,-14719,-7905,-158,-312,Core staff,2,,0.5930761102514914,,0,0,-64,0
104153,1,Cash loans,M,Y,N,0,152550.0,875000.0,56600.0,850000.0,Pensioner,Higher education,Separated,With parents,-12783,365243,-3794,-4154,,2,,0.5094408300775973,0.17767684691758864,1,0,-91,0
104154,0,Cash loans,F,N,Y,0,135000.0,760000.0,26400.0,735000.0,Working,Secondary / secondary special,Married,House / apartment,-19225,-1283,-3843,-1565,,2,,0.5162122118575069,0.2823690220512107,1,0,-1121,2
104155,0,Cash loans,F,N,Y,0,78000.0,240000.0,6800.0,240000.0,Working,Secondary / secondary special,Married,House / apartment,-19539,-939,-10518,-625,Laborers,1,0.25555626242756313,0.11723886264732233,0.38875126132885457,0,0,-199,4
104156,0,Cash loans,F,Y,Y,2,233000.0,1055000.0,26400.0,990000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17407,365243,-231,-2517,,2,,0.4429828613591421,0.6522158942375375,0,0,-900,1
104157,0,Cash loans,F,N,Y,0,267000.0,1105000.0,52200.0,1080000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17904,-2342,-2233,-4489,Laborers,1,,0.7364480264123585,0.610731051534959,0,0,-457,5
104158,0,Cash loans,M,Y,Y,1,198000.0,745000.0,33400.0,700000.0,Working,Secondary / secondary special,Married,House / apartment,-14781,-1335,-2224,-2295,Laborers,1,,0.40748854857216876,,0,0,-3910,3
104159,0,Cash loans,M,N,Y,0,99000.0,590000.0,29200.0,585000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11385,-2430,-1387,-1312,Managers,2,0.4059575668452746,0.5102294398260447,,0,0,-211,2
104160,0,Cash loans,F,Y,Y,0,291000.0,950000.0,46200.0,990000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12687,-882,-7319,-5926,Managers,2,,0.753166780268968,0.5240947265896396,0,0,-222,1
104161,0,Cash loans,F,N,N,1,132000.0,365000.0,25200.0,330000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10057,-1144,-5885,-2065,Laborers,2,0.21423774890507893,0.6542575404132009,0.6166328790362959,0,0,-736,3
104162,0,Cash loans,F,N,N,0,188000.0,780000.0,24800.0,785000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19517,-154,-7575,-3738,High skill tech staff,2,,0.5429374374864797,0.33732923483716204,0,0,-2626,3
104163,0,Cash loans,F,N,Y,0,87000.0,190000.0,11600.0,190000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10490,-1952,-3277,-2041,High skill tech staff,2,0.6376673136141372,0.41854966674736493,0.39880920444427675,0,0,-502,4
104164,0,Cash loans,F,Y,Y,0,87750.0,430000.0,24300.0,410000.0,Commercial associate,Higher education,Married,Office apartment,-18409,-3132,-3564,-4816,Sales staff,2,,0.6595104632625252,,0,0,-3517,1
104165,0,Cash loans,F,N,Y,0,155000.0,280000.0,18600.0,265000.0,Working,Secondary / secondary special,Married,House / apartment,-11929,-357,-4490,-992,,3,,0.709698328665034,0.7568065182547797,0,0,-2178,2
104166,0,Cash loans,F,Y,Y,0,403000.0,1025000.0,60400.0,890000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18009,-5522,-5931,-5686,Drivers,2,0.5096357916298725,0.5183083770774493,,1,1,-677,3
104167,0,Cash loans,F,N,Y,0,174000.0,1030000.0,74800.0,965000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17455,-7365,-1926,-3773,Drivers,2,,0.14849917729312656,,0,0,-14,7
104168,0,Cash loans,F,N,Y,0,281000.0,670000.0,26800.0,695000.0,Working,Secondary / secondary special,Married,House / apartment,-10582,-1567,-6402,-2708,Sales staff,2,,0.626711399407335,0.5131934025170711,0,0,-455,1
104169,0,Cash loans,F,N,N,1,205000.0,400000.0,24100.0,400000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11280,-149,-286,-1198,Sales staff,3,,0.6546151404189078,,0,0,-543,2
104170,0,Cash loans,F,N,Y,0,92000.0,255000.0,15300.0,235000.0,Working,Secondary / secondary special,Married,House / apartment,-19756,-2898,-2446,-4860,Managers,3,,0.5942273944180606,,3,2,-76,2
104171,0,Cash loans,F,N,Y,0,180900.0,520000.0,23400.0,460000.0,Working,Higher education,Civil marriage,House / apartment,-20055,-1148,-362,-4353,Sales staff,2,0.267446905066208,0.44141391859389834,0.4966446454057949,0,0,-1592,6
104172,0,Cash loans,M,N,Y,0,317250.0,695000.0,34800.0,615000.0,Working,Higher education,Separated,House / apartment,-19968,-3661,-103,-4073,,1,,0.572314717490909,0.22698380720597786,0,0,-417,5
104173,0,Cash loans,F,N,Y,1,296000.0,880000.0,44900.0,770000.0,Working,Secondary / secondary special,Married,House / apartment,-15811,-3032,-3066,-3370,,2,0.5009752836449074,0.3958369769296569,0.4077091542926624,0,0,-2088,0
104174,0,Cash loans,F,N,N,0,183600.0,705000.0,44700.0,730000.0,Working,Higher education,Separated,House / apartment,-18638,-1609,-140,-4811,,2,0.22093776521227126,0.5663434816069352,,0,0,-394,1
104175,0,Revolving loans,M,N,Y,0,42000.0,150000.0,7700.0,150000.0,Working,Incomplete higher,Separated,House / apartment,-19036,-64,-8224,-4987,Drivers,2,0.4732708697112735,0.4122264157093731,0.41551129509660684,0,0,-628,5
104176,0,Cash loans,M,N,Y,0,206000.0,440000.0,24400.0,445000.0,Working,Secondary / secondary special,Married,House / apartment,-12106,-1637,-111,-3780,Accountants,2,0.4085528967299892,0.7920603897233996,,0,0,-238,3
104177,0,Cash loans,F,N,N,1,307800.0,970000.0,30200.0,850000.0,Working,Higher education,Married,House / apartment,-16062,-2622,-3528,-4631,,3,,0.7655183165234465,0.586844330443422,0,0,-103,1
104178,1,Cash loans,M,N,Y,0,166600.0,780000.0,63300.0,770000.0,Working,Lower secondary,Single / not married,House / apartment,-13054,-1942,-2447,-2669,Core staff,2,,0.4427424128268864,0.46788737665119634,1,1,-96,1
104179,0,Cash loans,F,N,Y,0,44550.0,160000.0,8100.0,160000.0,Working,Higher education,Married,House / apartment,-15734,-1940,-1647,-5120,Laborers,1,0.7573754317880732,0.7181876682293745,0.3249038148653078,1,1,-215,1
104180,0,Cash loans,F,N,Y,0,122000.0,370000.0,14400.0,320000.0,Pensioner,Secondary / secondary special,Married,Office apartment,-14791,365243,-3757,-3528,,2,,0.36106474440989306,,1,0,-3777,3
104181,0,Cash loans,F,N,Y,0,53000.0,125000.0,6400.0,120000.0,Working,Secondary / secondary special,Married,House / apartment,-14971,-2656,-665,-1832,Laborers,2,,0.710610915557739,0.6669360310018457,0,0,-315,0
104182,0,Cash loans,M,N,Y,0,122000.0,410000.0,19500.0,410000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14026,-1376,-1180,-664,High skill tech staff,2,,0.4525944356925908,,0,0,-2543,2
104183,0,Cash loans,M,N,N,1,201450.0,1020000.0,46900.0,910000.0,Working,Lower secondary,Married,House / apartment,-19574,-2646,-6889,-5689,Core staff,2,,0.8300676621762892,0.5549448374926031,0,0,-607,0
104184,0,Cash loans,F,Y,Y,0,238000.0,840000.0,47800.0,745000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18348,-458,-5062,-5572,Sales staff,2,0.5560157493541799,0.8335961544715031,0.2802055985640037,0,0,-631,1
104185,0,Cash loans,F,N,Y,0,211950.0,815000.0,27800.0,775000.0,Working,Higher education,Single / not married,House / apartment,-18900,-954,-701,-2442,,2,,0.6183593683757275,0.24402807659232412,0,0,-2075,3
104186,0,Cash loans,F,N,N,0,316000.0,1560000.0,66900.0,1520000.0,Working,Secondary / secondary special,Married,House / apartment,-17486,-1964,-3505,-3953,,2,,0.6492272964782401,0.29484226329523244,0,0,-38,1
104187,0,Cash loans,F,Y,Y,0,184000.0,440000.0,24200.0,400000.0,Working,Secondary / secondary special,Married,House / apartment,-12710,-327,-4591,-1021,Core staff,2,0.5111412470437868,0.40183029747089455,0.7700112283399747,0,0,-1947,2
104188,0,Revolving loans,F,N,N,0,463050.00000000006,2555000.0,186100.0,2515000.0,Working,Higher education,Separated,House / apartment,-14351,-2655,-10264,-183,Drivers,3,,0.7080653997797097,,0,0,-1394,0
104189,0,Cash loans,M,N,Y,0,313200.0,1715000.0,46500.0,1740000.0,Working,Higher education,Separated,House / apartment,-17130,-1609,-2757,-5953,Laborers,2,0.2253869306125026,0.41115396458980136,,0,0,-779,2
104190,0,Cash loans,M,N,N,1,178000.0,625000.0,30200.0,655000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19428,365243,-4617,-5788,,2,,0.5289127863808097,0.7811232706350151,0,0,-975,2
104191,0,Cash loans,M,N,Y,0,88000.0,425000.0,26700.0,420000.0,Working,Incomplete higher,Married,House / apartment,-18486,-2399,-1849,-2321,Laborers,2,0.12072324694609095,0.7563009630277333,0.31052904339246257,0,0,-1584,1
104192,0,Cash loans,M,N,N,0,83700.0,325000.0,21000.0,330000.0,Working,Higher education,Married,House / apartment,-17653,-3601,-3955,-3317,,1,0.6294007897718827,0.44640945939425225,,0,0,-441,1
104193,0,Cash loans,F,N,Y,0,160650.0,345000.0,20800.0,310000.0,Pensioner,Higher education,Civil marriage,House / apartment,-12982,365243,-1508,-781,,2,,0.4108348098507679,0.3167104387908928,2,1,-3,2
104194,0,Cash loans,M,Y,Y,2,133000.0,310000.0,13300.0,275000.0,Working,Secondary / secondary special,Separated,House / apartment,-18808,-6273,-2687,-2309,Laborers,2,,0.5817472769148014,0.8887677760520605,0,0,-3122,1
104195,0,Cash loans,F,N,Y,1,128000.0,255000.0,12300.0,265000.0,Working,Incomplete higher,Civil marriage,House / apartment,-16903,-624,-3938,-4299,Managers,1,,0.6063585833239561,0.6970498084853572,0,0,-220,1
104196,0,Cash loans,F,N,N,1,288900.0,570000.0,24900.0,565000.0,Working,Higher education,Single / not married,Municipal apartment,-17005,-2887,-8854,-825,Sales staff,2,,0.7321649454158345,0.8513383080787975,0,0,-572,3
104197,0,Cash loans,F,N,Y,0,411750.0,2415000.0,112000.0,2110000.0,Working,Higher education,Married,House / apartment,-11117,-816,-6119,-3308,Laborers,2,,0.08719310765674677,0.4214335375509464,0,0,-251,1
104198,0,Cash loans,F,N,N,0,350000.0,850000.0,48500.0,795000.0,Working,Secondary / secondary special,Married,House / apartment,-14799,-1213,-8065,-5459,Cleaning staff,2,0.6134920179912603,0.3896907980570684,,0,0,-402,1
104199,0,Cash loans,F,Y,Y,0,67000.0,160000.0,10900.0,155000.0,State servant,Secondary / secondary special,Married,House / apartment,-22344,-1727,-2935,-4740,Laborers,2,0.7647756713424847,0.6980170455894962,0.2514871392896983,0,0,-415,3
104200,0,Cash loans,F,N,Y,0,241650.00000000003,1190000.0,53700.0,1065000.0,Pensioner,Higher education,Married,House / apartment,-19692,365243,-3205,-1237,,2,,0.4784488613940003,0.1317686004563993,0,0,-435,1
104201,0,Cash loans,M,N,Y,0,173000.0,750000.0,19800.0,685000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-14629,-494,-1677,-1992,,3,0.34632651385852203,0.5054099214543548,0.7755154917723466,0,0,-974,4
104202,0,Cash loans,F,Y,Y,1,109350.0,590000.0,40100.0,565000.0,Working,Higher education,Single / not married,House / apartment,-18779,-436,-2699,-4317,Core staff,2,,0.5266557057142752,,0,0,-696,2
104203,0,Cash loans,F,N,N,0,61000.0,300000.0,12600.0,290000.0,Commercial associate,Incomplete higher,Married,House / apartment,-15538,-1636,-4319,-1951,Security staff,2,,0.583240234654856,0.37042970280838994,0,0,-347,0
104204,0,Cash loans,M,N,Y,0,89100.0,420000.0,18400.0,365000.0,Working,Higher education,Married,House / apartment,-16504,-2197,-2415,-2889,Laborers,2,0.5863645559208833,0.43189949205324424,0.7697739907798979,0,0,-575,3
104205,0,Cash loans,F,N,N,0,59000.0,260000.0,15600.0,230000.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,-15807,365243,-3179,-2193,,2,,0.7793371691348916,0.4286770024800524,0,0,-1144,1
104206,0,Cash loans,F,N,Y,0,99000.0,240000.0,7400.0,230000.0,Working,Secondary / secondary special,Married,House / apartment,-17295,-5676,-5378,-3039,Laborers,2,,0.554867402760685,0.6115978053218046,0,0,-398,1
104207,0,Cash loans,F,Y,N,0,198000.0,955000.0,46000.0,840000.0,Working,Secondary / secondary special,Widow,House / apartment,-14999,-1532,-2991,-1421,Sales staff,2,0.52515393755797,0.5451654741217106,0.4241788204322157,0,0,-19,3
104208,0,Cash loans,F,N,N,0,120000.0,530000.0,33900.0,465000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16521,-1635,-2524,-5148,High skill tech staff,3,,0.8248392904240638,0.7601099565699531,0,0,-1612,0
104209,0,Revolving loans,F,Y,Y,0,75000.0,310000.0,13600.0,285000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17440,365243,-16882,-5105,,2,,0.4903883690362502,0.18873445851732462,0,0,-3244,2
104210,0,Cash loans,F,N,Y,2,64000.0,315000.0,16800.0,290000.0,Working,Secondary / secondary special,Married,House / apartment,-21684,-977,-415,-2142,Core staff,3,,0.35416108538684543,0.16047636639516247,0,0,-435,1
104211,0,Cash loans,F,N,Y,2,119000.0,275000.0,12100.0,260000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-10541,365243,-8308,-781,,2,0.6109053292470129,0.9356429654047738,0.1327025967862806,0,0,-1346,1
104212,0,Revolving loans,F,N,Y,0,187650.0,925000.0,33400.0,845000.0,Commercial associate,Higher education,Single / not married,House / apartment,-22678,-2798,-1002,-3426,Cooking staff,2,,0.7419158476282773,0.7032734555752461,0,0,-118,3
104213,0,Cash loans,F,N,N,0,82000.0,450000.0,11700.0,415000.0,Working,Secondary / secondary special,Married,House / apartment,-14661,-2429,-3392,-3933,Laborers,2,,0.36880146480549836,0.6049956033254936,0,0,-641,3
104214,0,Cash loans,F,Y,N,0,109000.0,280000.0,15400.0,260000.0,Working,Secondary / secondary special,Married,House / apartment,-15868,-385,-3569,-623,High skill tech staff,2,,0.5817643627790319,0.3379861518797702,0,0,-2138,2
104215,0,Cash loans,F,N,N,0,126000.0,595000.0,46700.0,590000.0,Working,Secondary / secondary special,Married,With parents,-17770,-886,-2798,-1524,Medicine staff,2,,0.6171386581368672,,0,0,-535,0
104216,1,Cash loans,M,N,N,1,269000.0,1490000.0,88500.0,1480000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19387,-265,-1227,-5319,Laborers,2,,0.07262328322277739,0.22275958268509577,0,0,-1464,1
104217,0,Cash loans,F,N,Y,0,128000.0,300000.0,14500.0,265000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14314,-211,-10201,-5227,,2,,0.380518316959967,0.45768777364540614,0,0,-636,0
104218,0,Cash loans,F,Y,Y,0,87000.0,420000.0,30500.0,380000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17154,-4899,-117,-1222,Laborers,2,,0.3828979607843272,,0,0,-1514,0
104219,0,Cash loans,M,N,N,0,707000.0,3000000.0,161300.0,2825000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13319,-1995,-14821,-241,Drivers,3,,0.4677430552264492,0.3235436833688028,0,0,-875,3
104220,0,Cash loans,F,N,Y,0,76000.0,205000.0,8000.0,190000.0,Working,Secondary / secondary special,Married,House / apartment,-15376,-4123,-962,-259,Core staff,2,,0.4092648925617816,0.5998243017802735,0,0,-348,2
104221,0,Cash loans,F,N,Y,0,290250.0,880000.0,42700.0,765000.0,Pensioner,Higher education,Married,House / apartment,-15751,365243,-5098,-5903,,2,,0.8171018528249757,,0,0,-316,1
104222,0,Revolving loans,F,N,N,0,91000.0,535000.0,26700.0,545000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17083,365243,-1719,-4379,,3,0.3552510744970577,0.5946945013652861,0.5069731897523656,0,0,-131,1
104223,0,Cash loans,M,Y,Y,1,81000.0,275000.0,17800.0,285000.0,Pensioner,Incomplete higher,Married,House / apartment,-13094,365243,-1984,-959,,2,,0.41254550748391605,0.826120375340117,0,0,-1068,4
104224,0,Cash loans,M,N,Y,0,63450.00000000001,370000.0,20900.0,370000.0,Commercial associate,Higher education,Married,House / apartment,-16703,-1556,-1730,-115,Laborers,1,0.5616964776509742,0.4734007477545364,0.42095783800869807,0,0,-1578,0
104225,0,Cash loans,F,N,N,0,282150.0,880000.0,36600.0,920000.0,Working,Higher education,Married,With parents,-16891,-543,-1958,-3941,,1,0.23507679647648375,0.6216738694028472,0.38545177914160084,1,1,-1405,2
104226,0,Cash loans,M,Y,Y,2,84000.0,180000.0,7100.0,175000.0,Working,Secondary / secondary special,Married,House / apartment,-17742,-551,-4046,-5335,Sales staff,2,,0.6159082065720295,,0,0,-450,4
104227,1,Cash loans,F,N,N,0,247000.0,1285000.0,71100.0,1305000.0,Working,Secondary / secondary special,Married,House / apartment,-18617,-509,-6234,-524,Managers,1,0.39097216368702936,0.2692674374990198,0.4383128819206121,0,0,-843,2
104228,0,Cash loans,F,N,Y,2,183600.0,1005000.0,59200.0,885000.0,Commercial associate,Higher education,Married,House / apartment,-13701,-692,-673,-4731,Managers,2,0.23932569100244364,0.5463771522667644,0.3028366231938126,0,0,-2692,0
104229,1,Cash loans,F,Y,Y,0,151000.0,410000.0,22500.0,395000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16976,-418,-7327,-2052,Laborers,2,,0.49617536041482807,0.3050206391702751,1,1,-3968,1
104230,1,Cash loans,F,Y,Y,2,281000.0,1010000.0,63100.0,885000.0,Commercial associate,Secondary / secondary special,Married,With parents,-12385,-276,-17180,-1820,Laborers,1,,0.49748822577977997,0.30146797773870976,0,0,-1061,3
104231,0,Cash loans,M,Y,N,0,315000.0,1010000.0,33300.0,1020000.0,Pensioner,Secondary / secondary special,Separated,Rented apartment,-17981,365243,-4938,-456,,2,0.6380611832854514,0.5469250011995133,0.6832907894281537,0,0,-248,2
104232,0,Cash loans,F,N,Y,0,198000.0,1110000.0,61100.0,975000.0,Working,Secondary / secondary special,Married,House / apartment,-14107,-4191,-2191,-2081,Managers,2,,0.5210858056512064,0.5959175927814323,0,0,-2435,1
104233,0,Cash loans,F,Y,Y,1,239000.0,720000.0,36500.0,685000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13234,365243,-2082,-5885,,2,0.569557931901638,0.4022091937728991,0.5461004716459077,0,0,-101,4
104234,0,Cash loans,M,Y,Y,1,161000.0,755000.0,38100.0,765000.0,Working,Incomplete higher,Single / not married,House / apartment,-17146,-1558,-9891,-5800,Sales staff,2,,0.5959709952695796,,0,0,-941,1
104235,0,Revolving loans,F,N,Y,0,71000.0,325000.0,10000.0,330000.0,Working,Secondary / secondary special,Married,House / apartment,-19339,-452,-7473,-2793,Sales staff,2,0.6106644845660177,0.703565190192996,0.6326008312583686,0,0,-526,3
104236,0,Revolving loans,F,N,Y,0,279000.0,875000.0,37100.0,810000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-17725,365243,-19355,-4471,,2,,0.6686016540310081,0.5480127454337297,0,0,-4950,0
104237,0,Revolving loans,F,N,Y,2,162000.0,555000.0,32100.0,505000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20892,-1551,-5501,-5725,,3,0.8296648382787577,0.5400281003952073,0.3943052256538356,0,0,-20,0
104238,0,Cash loans,M,Y,Y,0,189000.0,620000.0,23000.0,615000.0,Pensioner,Secondary / secondary special,Married,With parents,-16080,365243,-1702,-4654,,2,,0.6009333102281271,0.5623180168351591,0,0,-539,1
104239,1,Cash loans,M,N,Y,0,143000.0,460000.0,34300.0,415000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15135,365243,-7771,-3538,,2,,0.6439010905899005,0.2668728859626358,2,2,-1342,0
104240,0,Cash loans,F,N,Y,0,194000.0,645000.0,36800.0,595000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18045,365243,-1749,-2748,,2,,0.446459121008245,0.28135265634718654,0,0,-811,1
104241,0,Cash loans,M,N,Y,0,129000.0,395000.0,26600.0,380000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14524,-518,-532,-2088,Core staff,2,0.3618979038158453,0.639631737354814,0.3419479690726126,0,0,-955,1
104242,0,Cash loans,F,N,Y,0,255000.0,1220000.0,51700.0,1045000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23329,-2098,-6896,-1318,Drivers,3,,0.7610272930957664,0.14702702679128646,0,0,-510,1
104243,0,Cash loans,M,N,Y,1,238000.0,895000.0,33100.0,830000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14733,-3959,-3885,-5713,,1,0.7474051406266929,0.5463818618391302,0.37979228055260983,0,0,-982,2
104244,0,Cash loans,F,Y,Y,1,105000.0,240000.0,17800.0,245000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19359,-326,-4272,-2644,Core staff,2,,0.6232590821601987,0.3745797913545764,0,0,-222,3
104245,1,Cash loans,F,N,N,2,131000.0,715000.0,30600.0,635000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17026,-1463,-1632,-5906,Managers,2,,0.3119388227083217,0.1754417663017133,0,0,-132,1
104246,0,Cash loans,M,N,Y,0,252450.00000000003,995000.0,44400.0,990000.0,Commercial associate,Higher education,Civil marriage,With parents,-18307,-842,-166,-4697,Laborers,1,0.19028029278060277,0.24695563297495593,0.403769991515584,0,0,-2455,3
104247,0,Cash loans,F,N,Y,0,53000.0,145000.0,3800.0,145000.0,Working,Secondary / secondary special,Married,House / apartment,-12289,-3186,-3436,-4982,,2,,0.5347160437242531,0.2957485222397373,0,0,-590,2
104248,0,Cash loans,F,N,Y,0,102000.0,585000.0,16000.0,505000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15319,-90,-5859,-5445,,1,,0.38243248116077094,0.7079789566785428,0,0,-427,3
104249,0,Cash loans,F,N,N,0,189000.0,415000.0,20700.0,360000.0,State servant,Higher education,Separated,House / apartment,-19600,-2171,-8893,-5388,High skill tech staff,3,,0.5781709785278921,0.5635596921154634,0,0,-1114,1
104250,0,Revolving loans,M,N,N,0,105000.0,305000.0,14000.0,305000.0,Working,Secondary / secondary special,Married,House / apartment,-17259,-1891,-11035,-5537,Core staff,2,,0.4473821239516599,0.6484928983227165,0,0,-2470,2
104251,0,Cash loans,F,N,Y,0,168000.0,545000.0,23000.0,535000.0,State servant,Secondary / secondary special,Married,House / apartment,-16334,-2766,-6542,-4499,Laborers,2,0.489910931953355,0.8647607947913433,,0,0,-292,0
104252,0,Cash loans,F,N,N,0,108000.0,385000.0,21800.0,395000.0,Pensioner,Higher education,Married,House / apartment,-15178,365243,-2387,-5215,,2,0.41968066934718207,0.41011765203835737,0.31732868555759525,0,0,-1168,0
104253,0,Cash loans,F,N,Y,0,139000.0,675000.0,41100.0,635000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16082,-1464,-1607,-4542,Laborers,2,0.6631156752084886,0.6298789782598144,0.6571897413343178,0,0,-390,0
104254,0,Cash loans,F,N,Y,0,74250.0,420000.0,25800.0,420000.0,Working,Higher education,Single / not married,House / apartment,-12467,-1075,-1617,-1116,,2,,0.6373735874637969,0.2588195347863217,0,0,-655,1
104255,0,Cash loans,F,N,Y,2,111000.0,395000.0,19800.0,395000.0,Working,Secondary / secondary special,Married,With parents,-21219,-536,-3118,-4640,,3,,0.32052678248409033,0.5478005227761517,0,0,-571,1
104256,0,Revolving loans,M,N,Y,1,186300.0,530000.0,20400.0,510000.0,Working,Higher education,Civil marriage,House / apartment,-15537,-3849,-1570,-5471,Laborers,2,0.6531409525807409,0.2995688023252951,0.22891347243041227,0,0,-659,1
104257,0,Cash loans,M,N,Y,1,83000.0,300000.0,15200.0,265000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19198,-4092,-3197,-146,Drivers,3,0.25195771401313266,0.3834049560285019,0.2648465125132698,0,0,-576,2
104258,0,Revolving loans,F,Y,Y,1,238950.00000000003,795000.0,46000.0,820000.0,Working,Higher education,Married,House / apartment,-12834,-1256,-5561,-919,Core staff,1,,0.1272461994981023,0.7208604008874175,3,3,-1230,2
104259,0,Cash loans,F,N,Y,0,236250.00000000003,1160000.0,63600.0,1105000.0,Pensioner,Higher education,Married,Rented apartment,-13011,365243,-380,-4445,,2,,0.6325415995925686,0.28951908500652784,1,1,-877,2
104260,0,Cash loans,F,Y,N,1,212000.0,540000.0,26300.0,465000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-15720,-4326,-2795,-1059,,2,,0.502059005758609,,0,0,-139,0
104261,0,Cash loans,F,N,Y,1,47000.0,245000.0,11000.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19530,-75,-4388,-466,High skill tech staff,2,,0.8313733067194843,0.9457579806804999,0,0,-1315,2
104262,0,Cash loans,M,Y,Y,0,227000.0,1340000.0,54700.0,1190000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21540,365243,-9598,-621,,2,,0.19603246392037174,0.35230589897321907,0,0,-138,1
104263,0,Cash loans,F,N,Y,1,239000.0,865000.0,51500.0,885000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13243,-3376,-6309,-3895,Laborers,2,0.4670873015314269,0.39182093961766273,0.7400699147310926,2,2,-159,3
104264,0,Cash loans,F,N,Y,0,221000.0,1130000.0,75200.0,1025000.0,Working,Secondary / secondary special,Married,House / apartment,-10319,-2992,-4003,-3624,Drivers,2,,0.189366583799513,0.6250804071175649,0,0,-453,1
104265,0,Cash loans,M,N,Y,0,111000.0,605000.0,22400.0,610000.0,Working,Secondary / secondary special,Married,House / apartment,-20093,-3141,-5644,-5075,Managers,2,,0.6022047700878124,0.40211797491290163,0,0,-1204,3
104266,0,Cash loans,F,N,Y,0,207000.0,555000.0,34200.0,575000.0,Working,Academic degree,Married,House / apartment,-9205,-1897,-2013,-1931,High skill tech staff,1,,0.6918575610662463,0.5612274158269175,0,0,-594,1
104267,0,Revolving loans,F,N,Y,0,156600.0,520000.0,22600.0,540000.0,Pensioner,Higher education,Single / not married,House / apartment,-19894,365243,-476,-4503,,2,,0.28747231112777677,0.48295531388811863,0,0,-2843,3
